Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
1998.852239,15.100739,0.000000,0.000000,0.058277,35.401194,-0.048506,-0.018296,-0.143036,0.007442,-0.000754,0.036341,-0.004353,0.099368,-0.621049,0.133627,0.024406,-0.000204,-0.000047,-0.023558
1994.113305,14.988576,0.000000,0.000000,0.062458,35.405376,-0.048331,-0.019113,-0.145833,0.007442,-0.000754,0.036341,-0.004353,0.091883,-0.617402,0.129578,0.023438,-0.000203,-0.000050,-0.023558
1989.330707,14.875201,0.000000,0.000000,0.066629,35.409547,-0.048079,-0.019944,-0.148726,0.011724,0.004435,0.051805,0.019026,0.084582,-0.613708,0.125555,0.022412,-0.000202,-0.000053,-0.028190
1984.514000,14.942232,0.000000,0.000000,0.070791,35.413708,-0.048944,-0.020792,-0.151718,0.011724,0.004435,0.051805,0.019026,0.076462,-0.617812,0.121549,0.021325,-0.000201,-0.000056,-0.028190
1979.656966,15.012693,0.000000,0.000000,0.074942,35.417859,-0.049799,0.111132,-0.155181,0.011724,0.004435,0.051805,0.019026,0.623757,-0.618317,0.117554,0.020174,-0.000199,-0.000059,-0.028190
1974.767208,15.087028,0.000000,0.000000,0.079082,35.422000,-0.050651,0.111090,-0.159861,0.011724,0.004435,0.051805,0.019026,0.610597,-0.629378,0.113656,0.018954,-0.000192,-0.000063,-0.028190
1969.841982,14.973354,0.000000,0.000000,0.083213,35.426130,-0.050206,0.111110,-0.026778,0.011724,0.004435,0.051805,0.019026,0.587931,-0.080709,0.109889,0.017656,-0.000186,-0.000067,-0.028190
1964.893666,14.857122,0.000000,0.000000,0.087333,35.430250,-0.049718,0.111194,-0.029203,0.019191,0.013183,0.076474,0.052213,0.570509,-0.089054,0.106240,0.016433,-0.000180,-0.000057,-0.033134
1959.924548,14.936308,0.000000,0.000000,0.091443,35.434360,-0.050515,0.111342,-0.031664,0.019191,0.013183,0.076474,0.052213,0.559172,-0.098266,0.102692,0.015403,-0.000176,-0.000047,-0.033134
1954.925463,15.018419,0.000000,0.000000,0.095542,35.438460,-0.051320,0.111558,-0.034164,0.019191,0.013183,0.076474,0.052213,0.548173,-0.107026,0.099234,0.014554,-0.000171,-0.000039,-0.033134
1949.899174,14.897626,0.000000,0.000000,0.099631,35.442548,-0.050723,0.111843,-0.036705,0.019191,0.013183,0.076474,0.052213,0.531864,-0.113531,0.095852,0.013878,-0.000168,-0.000030,-0.033134
1944.860191,15.088621,0.000000,0.000000,0.103709,35.446627,-0.052246,0.112200,-0.039292,0.019191,0.013183,0.076474,0.052213,0.524349,-0.122297,0.092534,0.013366,-0.000165,-0.000022,-0.033134
1940.600295,12.268873,2.675948,0.000000,0.107778,35.450695,-0.032974,0.000000,0.000000,0.000000,0.000000,0.076192,0.038413,0.115957,0.016810,0.089198,0.012931,-0.000169,-0.000021,-0.038296
1938.070641,9.535754,4.983852,0.000000,0.111839,35.454756,-0.015138,0.000000,0.000000,0.000000,0.000000,0.076192,0.038413,0.111505,0.016268,0.085773,0.012514,-0.000174,-0.000020,-0.038296
1937.103051,6.888094,6.982638,0.000000,0.115897,35.458814,0.000518,0.000000,0.000000,0.000000,0.000000,0.076192,0.038413,0.106931,0.015747,0.082255,0.012113,-0.000178,-0.000020,-0.038296
1937.475055,4.324595,8.720426,0.000000,0.119954,35.462871,0.013582,0.000000,0.000000,0.000000,0.000000,0.076192,0.038413,0.102230,0.015248,0.078639,0.011730,-0.000183,-0.000019,-0.038296
1938.936445,1.843861,10.236779,0.000000,0.124013,35.466931,0.023864,0.000000,0.000000,0.000000,0.000000,0.076192,0.038413,0.097396,0.014770,0.074920,0.011362,-0.000189,-0.000018,-0.038296
1941.226819,0.000000,11.564431,0.000000,0.128077,35.470994,0.031395,0.000000,0.000000,0.000000,0.000000,0.115305,0.008136,0.092421,0.014313,0.071093,0.011010,-0.000194,-0.000017,-0.039664
1944.155327,0.000000,12.730625,0.000000,0.132145,35.475063,0.037951,0.000000,0.000000,0.000000,0.000000,0.115305,0.008136,0.087298,0.013875,0.067153,0.010673,-0.000200,-0.000016,-0.039664
1947.678900,0.000000,13.758148,0.000000,0.136221,35.479138,0.044208,0.000000,0.000000,0.000000,0.000000,0.115305,0.008136,0.082022,0.013455,0.063094,0.010350,-0.000206,-0.000016,-0.039664
1951.766247,0.000000,14.666135,0.000000,0.140305,35.483222,0.050094,0.000000,0.000000,0.000000,0.000000,0.115305,0.008136,0.076584,0.013055,0.058911,0.010042,-0.000212,-0.000015,-0.039664
1956.290232,0.000000,14.918271,0.000000,0.144397,35.487315,0.051675,0.000000,0.000000,0.000000,0.000000,0.115305,0.008136,0.070977,0.012672,0.054598,0.009748,-0.000219,-0.000014,-0.039664
1960.825169,0.000000,14.936808,0.000000,0.148500,35.491417,0.051636,0.000000,0.000000,0.000000,0.000000,0.196565,0.005517,0.065194,0.012306,0.050149,0.009466,-0.000226,-0.000014,-0.036325
1965.357704,0.000000,15.061124,0.000000,0.152611,35.495529,0.052317,0.000000,0.000000,0.000000,0.000000,0.196565,0.005517,0.059226,0.011958,0.045558,0.009198,-0.000233,-0.000013,-0.036325
1969.876409,0.000000,14.863200,0.000000,0.156733,35.499650,0.050760,0.000000,0.000000,0.000000,0.000000,0.196565,0.005517,0.053065,0.011625,0.040819,0.008943,-0.000241,-0.000012,-0.036325
1974.365290,0.000000,14.985664,0.000000,0.160863,35.503781,0.051391,0.000000,0.000000,0.000000,0.000000,0.196565,0.005517,0.046703,0.011309,0.035926,0.008699,-0.000249,-0.000012,-0.036325
1978.850309,0.000000,15.102173,0.000000,0.165003,35.507921,0.051965,0.000000,0.000000,0.000000,0.000000,0.196565,0.005517,0.040132,0.011008,0.030871,0.008468,-0.000257,-0.000011,-0.036325
1983.303119,0.000000,14.916888,0.000000,0.169153,35.512070,0.050456,0.000000,0.000000,0.000000,0.000000,0.295095,0.003060,0.033341,0.010722,0.025647,0.008248,-0.000265,-0.000011,-0.031876
1987.736797,0.000000,15.032302,0.000000,0.173311,35.516229,0.050973,0.000000,0.000000,0.000000,0.000000,0.295095,0.003060,0.026323,0.010451,0.020248,0.008039,-0.000274,-0.000010,-0.031876
1992.150894,0.000000,14.951521,0.000000,0.177479,35.520397,0.050139,0.000000,0.000000,0.000000,0.000000,0.295095,0.003060,0.019067,0.010194,0.014667,0.007842,-0.000284,-0.000010,-0.031876
1996.525531,0.000000,14.970261,0.000000,0.181656,35.524574,0.049949,0.000000,0.000000,0.000000,0.000000,0.295095,0.003060,0.011563,0.009951,0.008895,0.007655,-0.000293,-0.000009,-0.031876
2000.878774,0.000000,15.081188,0.000000,0.185843,35.528760,0.050339,0.000000,0.000000,0.000000,0.000000,0.295095,0.003060,0.003802,0.009722,0.002924,0.007478,-0.000304,-0.000009,-0.031876
2005.199743,0.000000,14.916028,0.000000,0.190038,35.532956,0.048862,0.000000,0.000000,0.000000,0.000000,0.414274,0.000682,-0.004228,0.009506,-0.003253,0.007312,-0.000314,-0.000008,-0.027468
2009.477371,0.000000,15.027315,0.000000,0.194243,35.537160,0.049165,0.000000,0.000000,0.000000,0.000000,0.414274,0.000682,-0.012538,0.009303,-0.009645,0.007156,-0.000325,-0.000008,-0.027468
2013.725963,0.000000,14.959019,0.000000,0.198456,35.541373,0.048244,0.000000,0.000000,0.000000,0.000000,0.414274,0.000682,-0.021138,0.009113,-0.016260,0.007010,-0.000337,-0.000007,-0.027468
2017.913462,0.000000,14.983133,0.000000,0.202678,35.545595,0.047865,0.000000,0.000000,0.000000,0.000000,0.414274,0.000682,-0.030042,0.008935,-0.023109,0.006873,-0.000348,-0.000007,-0.027468
2022.056969,0.000000,15.093289,0.000000,0.206909,35.549826,0.047956,0.000000,0.000000,0.000000,0.000000,0.414274,0.000682,-0.039260,0.008769,-0.030200,0.006746,-0.000361,-0.000006,-0.027468
2026.138052,0.000000,14.866383,0.000000,0.211148,35.554066,0.045845,0.000000,0.000000,0.000000,0.000000,0.558189,-0.001701,-0.056214,-0.022045,-0.037288,0.006775,-0.000348,0.000009,-0.023166
2030.139150,0.000000,14.898974,0.000000,0.215396,35.558314,0.045259,0.000000,0.000000,0.000000,0.000000,0.558189,-0.001701,-0.072448,-0.051202,-0.044133,0.007088,-0.000336,0.000022,-0.023166
2034.063028,0.000000,14.852339,0.000000,0.219653,35.562570,0.044066,0.000000,0.000000,0.000000,0.000000,0.558189,-0.001701,-0.087891,-0.078366,-0.050751,0.007655,-0.000325,0.000034,-0.023166
2037.889938,0.000000,14.972722,0.000000,0.223917,35.566834,0.043693,0.000000,0.000000,0.000000,0.000000,0.558189,-0.001701,-0.102955,-0.105144,-0.057157,0.008450,-0.000315,0.000045,-0.023166
2041.603254,0.000000,15.095394,0.000000,0.228189,35.571107,0.043087,0.000000,0.000000,0.000000,0.000000,0.558189,-0.001701,-0.117509,-0.130980,-0.063365,0.009447,-0.000306,0.000054,-0.023166
2045.186114,0.000000,15.063705,0.000000,0.232469,35.575386,0.041301,0.000000,0.000000,0.000000,0.000000,0.625133,-0.058622,-0.131164,-0.154234,-0.069387,0.010622,-0.000297,0.000063,-0.019132
2048.607916,0.000000,15.040204,0.000000,0.236756,35.579674,0.039190,0.000000,0.000000,0.000000,0.000000,0.625133,-0.058622,0.850852,0.427566,-0.075216,0.011965,-0.000285,0.000072,-0.019132
2051.823174,0.000000,15.026999,0.000000,0.241050,35.583968,0.036593,0.000000,0.000000,0.000000,0.000000,0.625133,-0.058622,0.839214,0.402954,-0.080764,0.013511,-0.000271,0.000082,-0.019132
2054.773194,0.000000,15.026505,0.000000,0.245351,35.588268,0.033263,0.000000,0.000000,0.000000,0.000000,0.625133,-0.058622,0.829223,0.380144,-0.086035,0.015239,-0.000258,0.000090,-0.019132
2057.369633,0.000000,15.042398,0.000000,0.249658,35.592575,0.028763,0.000000,0.000000,0.000000,0.000000,0.625133,-0.058622,0.821015,0.359019,-0.091042,0.017123,-0.000245,0.000097,-0.019132
2059.465735,0.000000,15.081423,0.000000,0.253969,35.596886,0.022273,0.000000,0.000000,0.000000,0.000000,0.598177,-0.148585,0.814783,0.339482,-0.095795,0.019139,-0.000232,0.000103,-0.015806
2060.816812,0.000000,14.931431,0.000000,0.258284,35.601201,0.011850,0.000000,0.000000,0.000000,0.000000,0.598177,-0.148585,0.796734,0.317077,-0.100304,0.021263,-0.000220,0.000108,-0.015806
2061.011200,0.000000,14.985949,0.000000,0.262600,35.605518,-0.002956,0.000000,0.000000,0.000000,0.000000,0.598177,-0.148585,0.789819,0.298477,-0.104580,0.023475,-0.000209,0.000112,-0.015806
2059.823813,0.000000,14.954023,0.000000,0.266916,35.609833,-0.016139,0.000000,0.000000,0.000000,0.000000,0.598177,-0.148585,0.775311,0.275266,-0.108633,0.025751,-0.000198,0.000115,-0.015806
2057.634092,0.000000,15.044916,0.000000,0.271228,35.614145,-0.024925,0.000000,0.000000,0.000000,0.000000,0.598177,-0.148585,0.767165,0.254687,-0.112475,0.028071,-0.000188,0.000116,-0.015806
2054.787494,0.000000,14.940230,0.000000,0.275534,35.618452,-0.030221,0.000000,0.000000,0.000000,0.000000,0.547379,-0.219559,0.747173,0.232198,-0.116122,0.030411,-0.000178,0.000117,-0.015581
2051.498366,0.000000,15.083894,0.000000,0.279834,35.622752,-0.034869,0.000000,0.000000,0.000000,0.000000,0.547379,-0.219559,0.742451,0.213733,-0.119584,0.032753,-0.000169,0.000116,-0.015581
2047.886138,0.000000,15.014404,0.000000,0.284127,35.627044,-0.037534,0.000000,0.000000,0.000000,0.000000,0.547379,-0.219559,0.725448,0.193546,-0.122876,0.035076,-0.000161,0.000115,-0.015581
2044.026157,0.000000,15.032301,0.000000,0.288412,35.631329,-0.039927,0.000000,0.000000,0.000000,0.000000,0.547379,-0.219559,0.714080,0.175034,-0.126009,0.037361,-0.000154,0.000113,-0.015581
2039.976714,0.000000,15.059637,0.000000,0.292688,35.635606,-0.041905,0.000000,0.000000,0.000000,0.000000,0.547379,-0.219559,0.703668,0.157208,-0.128995,0.039592,-0.000146,0.000109,-0.015581
2035.771506,0.000000,15.094475,0.000000,0.296956,35.639874,-0.043594,0.000000,0.000000,0.000000,0.000000,0.506710,-0.251199,0.694052,0.139962,-0.131845,0.041749,-0.000140,0.000105,-0.018992
2031.448064,0.000000,15.055716,0.000000,0.301215,35.644133,-0.044601,0.000000,0.000000,0.000000,0.000000,0.506710,-0.251199,0.680581,0.122861,-0.134569,0.043817,-0.000134,0.000100,-0.018992
2027.014181,0.000000,15.102229,0.000000,0.305465,35.648382,-0.045918,0.000000,0.000000,0.000000,0.000000,0.506710,-0.251199,0.672279,0.106635,-0.137180,0.045779,-0.000128,0.000095,-0.018992
2022.493596,0.000000,14.987503,0.000000,0.309705,35.652623,-0.046098,0.000000,0.000000,0.000000,0.000000,0.506710,-0.251199,0.655226,0.090456,-0.139686,0.047620,-0.000124,0.000088,-0.018992
2017.900453,0.000000,14.873123,0.000000,0.313936,35.656854,-0.046141,0.000000,0.000000,0.000000,0.000000,0.506710,-0.251199,0.638572,0.074978,-0.142098,0.049323,-0.000119,0.000081,-0.018992
2013.243260,0.000000,14.930114,0.000000,0.318157,35.661075,-0.047147,0.000000,0.000000,0.000000,0.000000,0.481673,-0.243826,0.631673,0.060079,-0.144426,0.050875,-0.000115,0.000073,-0.023354
2008.530018,0.000000,14.991413,0.000000,0.322369,35.665286,-0.048114,0.000000,0.000000,0.000000,0.000000,0.481673,-0.243826,0.625174,0.045402,-0.146679,0.052261,-0.000112,0.000065,-0.023354
2003.770439,0.000000,15.057228,0.000000,0.326570,35.669488,-0.049054,0.000000,0.000000,0.000000,0.000000,0.481673,-0.243826,0.619058,0.030909,-0.148867,0.053466,-0.000109,0.000055,-0.023354
1998.958237,0.000000,15.126294,0.000000,0.330762,35.673679,-0.049971,0.000000,0.000000,0.000000,0.000000,0.481673,-0.243826,0.611225,0.008476,-0.150939,0.054511,-0.000100,0.000049,-0.023354
1994.105208,0.000000,14.924188,0.000000,0.334943,35.677860,-0.049051,0.000000,0.000000,0.000000,0.000000,0.481673,-0.243826,0.589365,-0.012001,-0.152838,0.055416,-0.000091,0.000041,-0.023354
1989.222823,0.000000,14.903792,0.000000,0.339114,35.682031,-0.049283,0.000000,0.000000,0.000000,0.000000,0.467709,-0.201416,0.577577,-0.032579,-0.154576,0.056157,-0.000084,0.000032,-0.028130
1984.311241,0.000000,14.979038,0.000000,0.343275,35.686192,-0.050117,0.000000,0.000000,0.000000,0.000000,0.467709,-0.201416,0.571084,-0.053361,-0.156164,0.056715,-0.000076,0.000023,-0.028130
1979.375457,0.000000,15.058591,0.000000,0.347425,35.690343,-0.050960,0.000000,0.000000,0.000000,0.000000,0.467709,-0.201416,0.565038,-0.073877,-0.157612,0.057068,-0.000070,0.000012,-0.028130
1974.405261,0.000000,15.042704,0.000000,0.351566,35.694483,-0.051135,0.000000,0.000000,0.000000,0.000000,0.467709,-0.201416,0.554371,-0.093056,-0.158929,0.057197,-0.000063,0.000000,-0.028130
1969.411464,0.000000,14.926907,0.000000,0.355695,35.698613,-0.050606,0.000000,0.000000,0.000000,0.000000,0.467709,-0.201416,0.538997,-0.110507,-0.160126,0.057082,-0.000057,-0.000012,-0.028130
1964.401576,0.000000,15.012490,0.000000,0.359814,35.702732,-0.051425,0.000000,0.000000,0.000000,0.000000,0.430505,-0.138367,0.533980,-0.129994,-0.161212,0.056704,-0.000052,-0.000026,-0.033161
1959.368903,0.000000,15.101690,0.000000,0.363923,35.706840,-0.052260,0.000000,0.000000,0.000000,0.000000,0.430505,-0.138367,0.529296,-0.149347,-0.162195,0.056045,-0.000047,-0.000041,-0.033161
1954.312104,0.000000,14.981732,0.000000,0.368021,35.710939,-0.051637,0.000000,0.000000,0.000000,0.000000,0.430505,-0.138367,0.514607,-0.165229,-0.163083,0.055086,-0.000043,-0.000056,-0.033161
1949.237189,0.000000,14.965583,0.000000,0.372109,35.715026,-0.051714,0.000000,0.000000,0.000000,0.000000,0.430505,-0.138367,0.505238,-0.182272,-0.163886,0.053809,-0.000039,-0.000072,-0.033161
1944.145337,0.000000,15.059890,0.000000,0.376186,35.719103,-0.052546,0.000000,0.000000,0.000000,0.000000,0.430505,-0.138367,0.501332,-0.200949,-0.164611,0.052197,-0.000035,-0.000090,-0.033161
1939.899028,0.000000,12.090929,2.505391,0.380252,35.723170,-0.032484,0.000000,0.000000,0.000000,0.000000,0.397429,-0.030321,-0.145904,0.021180,-0.165501,0.050428,-0.000054,-0.000087,-0.038382
1937.420839,0.000000,9.217030,4.688257,0.384312,35.727230,-0.014618,0.000000,0.000000,0.000000,0.000000,0.397429,-0.030321,-0.095529,-0.022727,-0.166775,0.048693,-0.000073,-0.000086,-0.038382
1936.483126,0.000000,6.437002,6.597056,0.388369,35.731286,0.000542,0.000000,0.000000,0.000000,0.000000,0.397429,-0.030321,-0.258849,0.050244,-0.168399,0.046956,-0.000089,-0.000088,-0.038382
1936.822112,0.000000,3.749491,8.271885,0.392425,35.735342,0.012748,0.000000,0.000000,0.000000,0.000000,0.397429,-0.030321,-0.035224,-0.102938,-0.170349,0.045181,-0.000105,-0.000090,-0.038382
1938.158020,0.000000,1.153018,9.746131,-0.388916,35.739400,0.021898,0.000000,0.000000,0.000000,0.000000,0.397429,-0.030321,-0.018577,-0.139116,-0.172613,0.043336,-0.000121,-0.000094,-0.038382
1940.215089,0.000000,0.000000,11.047756,-0.384854,35.743461,0.028459,0.000000,0.000000,0.000000,0.000000,0.466183,0.047050,-0.016709,-0.175216,-0.175143,0.041363,-0.000133,-0.000103,-0.039765
1942.853078,0.000000,0.000000,12.200301,-0.380788,35.747528,0.034605,0.000000,0.000000,0.000000,0.000000,0.466183,0.047050,-0.025262,-0.210690,-0.177897,0.039202,-0.000142,-0.000114,-0.039765
1946.051420,0.000000,0.000000,13.223666,-0.376715,35.751600,0.040536,0.000000,0.000000,0.000000,0.000000,0.466183,0.047050,0.366395,-0.480522,-0.180809,0.036775,-0.000149,-0.000129,-0.039765
1949.785631,0.000000,0.000000,14.134738,-0.372635,35.755680,0.046147,0.000000,0.000000,0.000000,0.000000,0.466183,0.047050,-0.064589,-0.279570,-0.183869,0.034027,-0.000157,-0.000146,-0.039765
1954.025635,0.000000,0.000000,14.947906,-0.368547,35.759768,0.051423,0.000000,0.000000,0.000000,0.000000,0.466183,0.047050,-0.090823,-0.312616,-0.187093,0.030918,-0.000165,-0.000165,-0.039765
1958.533142,0.000000,0.000000,15.070647,-0.364450,35.763866,0.052067,0.000000,0.000000,0.000000,0.000000,0.592313,0.125226,-0.132518,-0.332268,-0.190445,0.027379,-0.000169,-0.000189,-0.036729
1963.026341,0.000000,0.000000,14.881158,-0.360343,35.767973,0.050553,0.000000,0.000000,0.000000,0.000000,0.592313,0.125226,-0.174205,-0.344248,-0.193900,0.023352,-0.000176,-0.000214,-0.036729
1967.484536,0.000000,0.000000,15.002475,-0.356227,35.772089,0.051152,0.000000,0.000000,0.000000,0.000000,0.592313,0.125226,0.261463,-0.635186,-0.197494,0.018816,-0.000183,-0.000240,-0.036729
1971.937749,0.000000,0.000000,15.019384,-0.352101,35.776214,0.051006,0.000000,0.000000,0.000000,0.000000,0.592313,0.125226,-0.259170,-0.384417,-0.201182,0.013701,-0.000187,-0.000271,-0.036729
1976.353668,0.000000,0.000000,14.941081,-0.347966,35.780349,0.050206,0.000000,0.000000,0.000000,0.000000,0.592313,0.125226,0.168586,-0.674651,-0.204933,0.007943,-0.000189,-0.000305,-0.036729
1980.749066,0.000000,0.000000,15.056007,-0.343822,35.784493,0.050676,0.000000,0.000000,0.000000,0.000000,0.678399,0.329537,0.124749,-0.702869,-0.208718,0.001472,-0.000191,-0.000341,-0.032334
1985.121493,0.000000,0.000000,14.886918,-0.339669,35.788647,0.049218,0.000000,0.000000,0.000000,0.000000,0.678399,0.329537,0.075925,-0.718062,-0.212583,-0.005736,-0.000197,-0.000379,-0.032334
1989.451569,0.000000,0.000000,15.001428,-0.335506,35.792809,0.049623,0.000000,0.000000,0.000000,0.000000,0.678399,0.329537,1.056876,-0.053978,-0.216479,-0.013678,-0.000188,-0.000410,-0.032334
1993.755807,0.000000,0.000000,15.112518,-0.331335,35.796981,0.049949,0.000000,0.000000,0.000000,0.000000,0.678399,0.329537,1.013729,-0.078864,-0.220063,-0.022101,-0.000172,-0.000432,-0.032334
1998.016226,0.000000,0.000000,14.955375,-0.327155,35.801161,0.048467,0.000000,0.000000,0.000000,0.000000,0.678399,0.329537,0.950779,-0.102685,-0.223346,-0.030975,-0.000158,-0.000455,-0.032334
2002.233858,0.000000,0.000000,15.067303,-0.322965,35.805350,0.048685,0.000000,0.000000,0.000000,0.000000,0.723813,0.646522,0.902918,-0.130345,-0.226252,-0.040219,-0.000132,-0.000472,-0.028008
2006.385925,0.000000,0.000000,15.007213,-0.318767,35.809548,0.047729,0.000000,0.000000,0.000000,0.000000,0.723813,0.646522,0.839339,-0.158472,-0.228606,-0.049837,-0.000104,-0.000492,-0.028008
2010.490097,0.000000,0.000000,15.035369,-0.314561,35.813755,0.047260,0.000000,0.000000,0.000000,0.000000,0.723813,0.646522,0.786231,-0.186931,-0.230433,-0.059880,-0.000079,-0.000514,-0.028008
2014.532865,0.000000,0.000000,15.065254,-0.310345,35.817970,0.046702,0.000000,0.000000,0.000000,0.000000,0.723813,0.646522,0.458823,-0.715217,-0.231783,-0.070365,-0.000054,-0.000534,-0.028008
2018.503773,0.000000,0.000000,15.097405,-0.306122,35.822194,0.046037,0.000000,0.000000,0.000000,0.000000,0.723813,0.646522,0.408979,-0.747542,-0.232636,-0.081235,-0.000029,-0.000553,-0.028008
2022.377693,0.000000,0.000000,15.052469,-0.301890,35.826426,0.044767,0.000000,0.000000,0.000000,0.000000,0.605547,0.917170,0.858625,-1.055778,-0.232903,-0.092390,0.000004,-0.000563,-0.023855
2026.155444,0.000000,0.000000,15.012943,-0.297650,35.830665,0.043347,0.000000,0.000000,0.000000,0.000000,0.605547,0.917170,1.086048,-0.580738,-0.232494,-0.103719,0.000039,-0.000569,-0.023855
2029.811481,0.000000,0.000000,14.980145,-0.293402,35.834913,0.041738,0.000000,0.000000,0.000000,0.000000,0.605547,0.917170,1.039530,-0.609373,-0.231407,-0.115174,0.000071,-0.000576,-0.023855
2033.323669,0.000000,0.000000,14.954731,-0.289147,35.839168,0.039861,0.000000,0.000000,0.000000,0.000000,0.605547,0.917170,0.989841,-0.640082,-0.229621,-0.126823,0.000108,-0.000588,-0.023855
2036.660608,0.000000,0.000000,14.937737,-0.284885,35.843430,0.037601,0.000000,0.000000,0.000000,0.000000,0.605547,0.917170,0.944486,-0.670806,-0.227100,-0.138693,0.000145,-0.000598,-0.023855
2039.766825,0.000000,0.000000,14.931932,-0.280616,35.847700,0.034775,0.000000,0.000000,0.000000,0.000000,0.372085,1.140043,0.910583,-0.699311,-0.223844,-0.150563,0.000182,-0.000590,-0.020113
